ID Pedido,Fecha Pedido,Fecha Envío,Modo Envío,Cliente,Segmento,Ciudad,Estado,Region,Categoria,Subcategoria,Producto,Ventas,Año,Mes
CA-2017-130400,2017-03-08,2017-03-12,Standard Class,Sanjit Jacobs,Home Office,Dallas,Texas,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,2017,3
CA-2017-130400,2017-03-08,2017-03-12,Standard Class,Sanjit Jacobs,Home Office,Dallas,Texas,Central,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,2017,3
CA-2016-135853,2016-12-11,2016-12-14,First Class,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,2016,12
CA-2016-135853,2016-12-11,2016-12-14,First Class,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,Technology,Phones,BlackBerry Q10,125.99,2016,12
CA-2016-135853,2016-12-11,2016-12-14,First Class,Cynthia Arntzen,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2016,12
CA-2017-103359,2017-12-22,2017-12-26,Standard Class,Lena Creighton,Consumer,New York City,New York,East,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2017,12
CA-2017-144645,2017-02-02,2017-02-08,Standard Class,Noel Staavos,Corporate,Houston,Texas,Central,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2017,2
CA-2018-141614,2018-06-05,2018-06-09,Standard Class,Noel Staavos,Corporate,Orlando,Florida,South,Office Supplies,Paper,Xerox 227,20.736,2018,6
CA-2016-122168,2016-08-21,2016-08-26,Standard Class,Henry Goldwyn,Corporate,Florence,Kentucky,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,2016,8
CA-2016-122168,2016-08-21,2016-08-26,Standard Class,Henry Goldwyn,Corporate,Florence,Kentucky,South,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,2016,8
CA-2017-132899,2017-04-07,2017-04-11,Standard Class,Sarah Foster,Consumer,New York City,New York,East,Office Supplies,Art,Newell 322,3.64,2017,4
CA-2018-149720,2018-06-04,2018-06-07,Second Class,Erin Mull,Consumer,Frisco,Texas,Central,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,2018,6
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,Doug O'Connell,Consumer,Paterson,New Jersey,East,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,2018,12
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,Doug O'Connell,Consumer,Paterson,New Jersey,East,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,2018,12
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,Doug O'Connell,Consumer,Paterson,New Jersey,East,Furniture,Chairs,Global Low Back Tilter Chair,302.94,2018,12
CA-2017-141887,2017-01-11,2017-01-15,Standard Class,Mark Packer,Home Office,Columbus,Ohio,East,Furniture,Furnishings,Ultra Door Push Plate,54.992,2017,1
US-2017-160206,2017-04-01,2017-04-07,Standard Class,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,Central,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,2017,4
CA-2018-133074,2018-09-21,2018-09-25,Standard Class,Doug Bickford,Consumer,San Francisco,California,West,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,2018,9
CA-2018-161172,2018-03-16,2018-03-16,Same Day,Susan Pistek,Consumer,Columbus,Ohio,East,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2018,3
CA-2018-161172,2018-03-16,2018-03-16,Same Day,Susan Pistek,Consumer,Columbus,Ohio,East,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,2018,3
CA-2018-161172,2018-03-16,2018-03-16,Same Day,Susan Pistek,Consumer,Columbus,Ohio,East,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,2018,3
CA-2018-161172,2018-03-16,2018-03-16,Same Day,Susan Pistek,Consumer,Columbus,Ohio,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2018,3
CA-2018-161172,2018-03-16,2018-03-16,Same Day,Susan Pistek,Consumer,Columbus,Ohio,East,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2018,3
CA-2018-137624,2018-11-10,2018-11-17,Standard Class,Maria Etezadi,Home Office,Los Angeles,California,West,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2018,11
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,Bruce Stewart,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,2017,11
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,Bruce Stewart,Consumer,Detroit,Michigan,Central,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16â x 11â",13.76,2017,11
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,Bruce Stewart,Consumer,Detroit,Michigan,Central,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,2017,11
CA-2017-156748,2017-11-30,2017-12-06,Standard Class,Bruce Stewart,Consumer,Detroit,Michigan,Central,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,2017,11
CA-2016-169677,2016-01-13,2016-01-15,Second Class,Karen Seio,Corporate,Columbus,Georgia,South,Office Supplies,Labels,Avery 508,9.82,2016,1
US-2015-163146,2015-05-16,2015-05-20,Standard Class,Cindy Chapman,Consumer,San Francisco,California,West,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,56.4,2015,5
CA-2016-157343,2016-06-07,2016-06-11,Standard Class,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Aluminum Screw Posts,18.312,2016,6
CA-2016-157343,2016-06-07,2016-06-11,Standard Class,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 200,25.92,2016,6
CA-2016-157343,2016-06-07,2016-06-11,Standard Class,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,2016,6
CA-2018-147354,2018-03-09,2018-03-13,Standard Class,Karl Braun,Consumer,Los Angeles,California,West,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2018,3
CA-2018-147354,2018-03-09,2018-03-13,Standard Class,Karl Braun,Consumer,Los Angeles,California,West,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2018,3
CA-2016-157287,2016-12-22,2016-12-23,First Class,Harold Ryan,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2016,12
CA-2016-157287,2016-12-22,2016-12-23,First Class,Harold Ryan,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625,2016,12
CA-2015-137575,2015-08-06,2015-08-11,Standard Class,Trudy Brown,Consumer,New York City,New York,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2015,8
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,David Smith,Corporate,Columbus,Georgia,South,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,2017,3
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,David Smith,Corporate,Columbus,Georgia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,2017,3
CA-2017-119074,2017-03-27,2017-03-31,Standard Class,David Smith,Corporate,Columbus,Georgia,South,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2017,3
CA-2016-149566,2016-12-05,2016-12-10,Standard Class,George Bell,Corporate,Los Angeles,California,West,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,2016,12
CA-2016-149566,2016-12-05,2016-12-10,Standard Class,George Bell,Corporate,Los Angeles,California,West,Office Supplies,Labels,Avery 488,12.6,2016,12
CA-2016-126186,2016-09-11,2016-09-12,First Class,George Bell,Corporate,Aurora,Colorado,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,2016,9
CA-2016-121132,2016-07-17,2016-07-24,Standard Class,Victoria Brennan,Corporate,Houston,Texas,Central,Office Supplies,Labels,Avery 479,6.264,2016,7
CA-2016-121132,2016-07-17,2016-07-24,Standard Class,Victoria Brennan,Corporate,Houston,Texas,Central,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,2016,7
CA-2015-140473,2015-05-30,2015-06-03,Standard Class,Mark Cousins,Corporate,Chicago,Illinois,Central,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,2015,5
US-2018-102904,2018-11-13,2018-11-20,Standard Class,Cassandra Brandow,Consumer,Decatur,Alabama,South,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,2018,11
CA-2017-102092,2017-12-09,2017-12-11,First Class,Paul MacIntyre,Consumer,Springfield,Virginia,South,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,2017,12
CA-2016-117884,2016-03-22,2016-03-22,Same Day,Debra Catini,Consumer,Plantation,Florida,South,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.944,2016,3
CA-2016-117884,2016-03-22,2016-03-22,Same Day,Debra Catini,Consumer,Plantation,Florida,South,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,2016,3
CA-2017-132829,2017-12-23,2017-12-26,Second Class,Laura Armstrong,Corporate,Houston,Texas,Central,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,2017,12
CA-2017-132829,2017-12-23,2017-12-26,Second Class,Laura Armstrong,Corporate,Houston,Texas,Central,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,2017,12
CA-2017-132829,2017-12-23,2017-12-26,Second Class,Laura Armstrong,Corporate,Houston,Texas,Central,Technology,Phones,Cisco SPA 502G IP Phone,287.88,2017,12
CA-2017-132829,2017-12-23,2017-12-26,Second Class,Laura Armstrong,Corporate,Houston,Texas,Central,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,2017,12
CA-2017-132829,2017-12-23,2017-12-26,Second Class,Laura Armstrong,Corporate,Houston,Texas,Central,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2017,12
CA-2017-123540,2017-04-02,2017-04-06,Second Class,Denny Joy,Corporate,Milwaukee,Wisconsin,Central,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,2017,4
US-2018-108315,2018-04-30,2018-05-04,Standard Class,Mick Hernandez,Home Office,Sanford,Florida,South,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,2018,4
US-2018-108315,2018-04-30,2018-05-04,Standard Class,Mick Hernandez,Home Office,Sanford,Florida,South,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,2018,4
CA-2017-134110,2017-11-17,2017-11-18,First Class,Barry Gonzalez,Consumer,The Colony,Texas,Central,Technology,Phones,Apple EarPods with Remote and Mic,67.176,2017,11
CA-2017-134110,2017-11-17,2017-11-18,First Class,Barry Gonzalez,Consumer,The Colony,Texas,Central,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,2017,11
US-2017-136581,2017-11-10,2017-11-12,First Class,Seth Vernon,Consumer,Troy,Ohio,East,Office Supplies,Paper,Xerox 227,31.104,2017,11
CA-2017-162390,2017-12-06,2017-12-12,Standard Class,Dave Poirier,Corporate,Hempstead,New York,East,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,2017,12
CA-2017-162390,2017-12-06,2017-12-12,Standard Class,Dave Poirier,Corporate,Hempstead,New York,East,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,2017,12
CA-2017-162390,2017-12-06,2017-12-12,Standard Class,Dave Poirier,Corporate,Hempstead,New York,East,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2017,12
CA-2017-162222,2017-04-03,2017-04-03,Same Day,Steven Roelle,Home Office,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1962,10.272,2017,4
CA-2015-121629,2015-11-28,2015-12-02,Standard Class,Brian Thompson,Consumer,Houston,Texas,Central,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,2015,11
CA-2016-164623,2016-10-20,2016-10-22,First Class,Maxwell Schwartz,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,24.56,2016,10
CA-2015-159849,2015-09-19,2015-09-19,Same Day,Jim Kriz,Home Office,San Francisco,California,West,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,2015,9
CA-2018-101273,2018-08-27,2018-08-30,Second Class,Shui Tom,Consumer,Port Saint Lucie,Florida,South,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.336,2018,8
CA-2018-106747,2018-07-03,2018-07-04,First Class,Tony Sayre,Consumer,Concord,New Hampshire,East,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,2018,7
CA-2018-146164,2018-12-22,2018-12-26,Standard Class,Charlotte Melton,Consumer,Rochester,Minnesota,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2018,12
CA-2018-146164,2018-12-22,2018-12-26,Standard Class,Charlotte Melton,Consumer,Rochester,Minnesota,Central,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2018,12
CA-2017-111605,2017-12-27,2018-01-02,Standard Class,Joni Wasserman,Consumer,Louisville,Kentucky,South,Office Supplies,Labels,Avery 479,2.61,2017,12
CA-2015-130673,2015-05-20,2015-05-22,Second Class,Matt Collister,Corporate,San Marcos,Texas,Central,Furniture,Furnishings,Contemporary Borderless Frame,10.332,2015,5
CA-2015-130673,2015-05-20,2015-05-22,Second Class,Matt Collister,Corporate,San Marcos,Texas,Central,Office Supplies,Paper,Xerox 213,10.368,2015,5
CA-2015-130673,2015-05-20,2015-05-22,Second Class,Matt Collister,Corporate,San Marcos,Texas,Central,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2015,5
CA-2015-130673,2015-05-20,2015-05-22,Second Class,Matt Collister,Corporate,San Marcos,Texas,Central,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,2015,5
CA-2015-104808,2015-02-04,2015-02-08,Second Class,Mark Haberlin,Corporate,Escondido,California,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2015,2
US-2018-132927,2018-12-09,2018-12-15,Standard Class,Roger Demir,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,2018,12
CA-2018-162015,2018-07-11,2018-07-18,Standard Class,Karen Bern,Corporate,Los Angeles,California,West,Technology,Accessories,LogitechÂ P710e Mobile Speakerphone,1287.45,2018,7
CA-2018-162015,2018-07-11,2018-07-18,Standard Class,Karen Bern,Corporate,Los Angeles,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,2018,7
CA-2016-138492,2016-05-15,2016-05-22,Standard Class,Fred Chung,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968,2016,5
CA-2018-145338,2018-01-29,2018-02-01,First Class,Bryan Davis,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2018,1
CA-2018-126676,2018-09-29,2018-10-01,First Class,Fred Hopkins,Corporate,Hempstead,New York,East,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,2018,9
CA-2018-101700,2018-04-23,2018-04-26,First Class,Sean O'Donnell,Consumer,Greeley,Colorado,West,Office Supplies,Envelopes,Staple envelope,18.688,2018,4
CA-2018-101700,2018-04-23,2018-04-26,First Class,Sean O'Donnell,Consumer,Greeley,Colorado,West,Furniture,Furnishings,"Eldon ImÃ ge Series Desk Accessories, Clear",11.664,2018,4
CA-2018-159667,2018-11-09,2018-11-13,Standard Class,Peter McVee,Home Office,Jacksonville,Florida,South,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,2018,11
CA-2018-159667,2018-11-09,2018-11-13,Standard Class,Peter McVee,Home Office,Jacksonville,Florida,South,Technology,Phones,Motorola L703CM,499.168,2018,11
CA-2015-111934,2015-05-05,2015-05-07,First Class,Giulietta Dortch,Corporate,Arlington,Virginia,South,Office Supplies,Binders,Storex Dura Pro Binders,11.88,2015,5
CA-2015-111934,2015-05-05,2015-05-07,First Class,Giulietta Dortch,Corporate,Arlington,Virginia,South,Office Supplies,Paper,Easy-staple paper,35.44,2015,5
US-2017-117387,2017-10-27,2017-10-31,Standard Class,Pete Armstrong,Home Office,San Francisco,California,West,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.136,2017,10
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,Luke Schmidt,Corporate,Fresno,California,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,2015,11
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,Luke Schmidt,Corporate,Fresno,California,West,Office Supplies,Paper,Xerox 1970,14.94,2015,11
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,Luke Schmidt,Corporate,Fresno,California,West,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2015,11
CA-2015-141110,2015-11-26,2015-12-01,Standard Class,Luke Schmidt,Corporate,Fresno,California,West,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,2015,11
US-2015-133949,2015-12-31,2015-12-31,Same Day,James Lanier,Home Office,Reno,Nevada,West,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,2015,12
US-2017-116365,2017-01-03,2017-01-08,Standard Class,Christine Abelman,Corporate,San Antonio,Texas,Central,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,30.08,2017,1
US-2017-116365,2017-01-03,2017-01-08,Standard Class,Christine Abelman,Corporate,San Antonio,Texas,Central,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,2017,1
US-2017-116365,2017-01-03,2017-01-08,Standard Class,Christine Abelman,Corporate,San Antonio,Texas,Central,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,2017,1
CA-2018-162936,2018-08-18,2018-08-22,Standard Class,Charles McCrossin,Consumer,New Bedford,Massachusetts,East,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2018,8
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,Bobby Trafton,Consumer,New York City,New York,East,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2015,6
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,Bobby Trafton,Consumer,New York City,New York,East,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,2015,6
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,Bobby Trafton,Consumer,New York City,New York,East,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2015,6
CA-2015-151946,2015-06-04,2015-06-09,Standard Class,Bobby Trafton,Consumer,New York City,New York,East,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2015,6
CA-2018-123624,2018-11-13,2018-11-17,Second Class,Sanjit Engle,Consumer,Oxnard,California,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,2018,11
CA-2017-146437,2017-01-28,2017-02-01,Second Class,Henry Goldwyn,Corporate,Los Angeles,California,West,Office Supplies,Art,Newell 345,39.68,2017,1
CA-2017-138233,2017-11-09,2017-11-14,Standard Class,Philip Fox,Consumer,Oakland,California,West,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,2017,11
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Labels,Avery 487,7.38,2017,9
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Binders,Storex Dura Pro Binders,14.256,2017,9
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Paper,Xerox 1945,81.98,2017,9
CA-2017-165918,2017-09-10,2017-09-14,Standard Class,Bryan Davis,Consumer,Edmonds,Washington,West,Office Supplies,Binders,JM Magazine Binder,39.624,2017,9
CA-2018-117513,2018-03-03,2018-03-08,Standard Class,Bill Tyler,Corporate,Los Angeles,California,West,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,2018,3
CA-2018-132437,2018-09-08,2018-09-13,Second Class,Eudokia Martin,Corporate,New York City,New York,East,Office Supplies,Storage,Adjustable Personal File Tote,65.12,2018,9
US-2018-119319,2018-11-06,2018-11-09,Second Class,Liz Carlisle,Consumer,Dallas,Texas,Central,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,2018,11
CA-2018-104318,2018-05-13,2018-05-18,Standard Class,Frank Hawley,Corporate,Franklin,Tennessee,South,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,2018,5
US-2017-114230,2017-11-27,2017-12-01,Standard Class,Chris McAfee,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,2017,11
CA-2016-136147,2016-11-13,2016-11-18,Standard Class,Fred McMath,Consumer,Miami,Florida,South,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,2016,11
CA-2016-136147,2016-11-13,2016-11-18,Standard Class,Fred McMath,Consumer,Miami,Florida,South,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,111.96,2016,11
CA-2016-156118,2016-12-08,2016-12-12,Standard Class,Henry Goldwyn,Corporate,Colorado Springs,Colorado,West,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,2016,12
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,Andy Gerbode,Corporate,New York City,New York,East,Office Supplies,Storage,Mobile Personal File Cube,70.26,2016,9
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,Andy Gerbode,Corporate,New York City,New York,East,Technology,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,90.0,2016,9
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,Andy Gerbode,Corporate,New York City,New York,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2016,9
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,Andy Gerbode,Corporate,New York City,New York,East,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2016,9
CA-2016-164084,2016-09-07,2016-09-12,Standard Class,Andy Gerbode,Corporate,New York City,New York,East,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,2016,9
CA-2017-107783,2017-07-28,2017-07-29,First Class,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,2017,7
CA-2017-107783,2017-07-28,2017-07-29,First Class,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2017,7
CA-2017-107783,2017-07-28,2017-07-29,First Class,Olvera Toch,Consumer,Bethlehem,Pennsylvania,East,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,2017,7
CA-2018-159793,2018-08-25,2018-08-29,Standard Class,Seth Vernon,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2018,8
CA-2015-160094,2015-04-30,2015-05-02,First Class,Justin MacKendrick,Consumer,Louisville,Kentucky,South,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,2015,4
CA-2015-160094,2015-04-30,2015-05-02,First Class,Justin MacKendrick,Consumer,Louisville,Kentucky,South,Office Supplies,Storage,Economy Rollaway Files,826.0,2015,4
CA-2018-151281,2018-04-27,2018-05-02,Standard Class,Henry MacAllister,Consumer,Seattle,Washington,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,2018,4
CA-2018-118346,2018-07-23,2018-07-24,First Class,Philisse Overcash,Home Office,Kenosha,Wisconsin,Central,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,2018,7
CA-2015-129819,2015-12-13,2015-12-15,Second Class,Kimberly Carter,Corporate,Henderson,Kentucky,South,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,2015,12
US-2018-148551,2018-01-12,2018-01-16,Standard Class,David Bremer,Corporate,Dallas,Texas,Central,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,2018,1
CA-2018-147767,2018-12-02,2018-12-02,Same Day,Susan Vittorini,Consumer,Peoria,Arizona,West,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,2018,12
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Office Supplies,Fasteners,OIC Binder Clips,31.504,2016,11
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,2016,11
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Office Supplies,Binders,Poly Designer Cover & Back,39.879,2016,11
CA-2016-108259,2016-11-08,2016-11-15,Standard Class,Noel Staavos,Corporate,Jacksonville,North Carolina,South,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2016,11
CA-2017-113341,2017-11-25,2017-11-29,Standard Class,Mark Hamilton,Consumer,Los Angeles,California,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,2017,11
US-2016-131842,2016-12-05,2016-12-08,First Class,Rick Reed,Corporate,Nashville,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,2016,12
CA-2017-164574,2017-07-29,2017-08-03,Standard Class,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,2017,7
CA-2017-164574,2017-07-29,2017-08-03,Standard Class,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396,2017,7
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,2015,9
CA-2015-142769,2015-09-13,2015-09-13,Same Day,Resi PÃ¶lking,Consumer,Seattle,Washington,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,2015,9
